	param_00	param_01	param_02	param_03	param_04	param_05	param_06	param_07	param_08	param_09	param_10	param_11	param_12	param_13	param_14	param_15	param_16	param_17	param_18	param_19
001313.txt	300.02	0.6699999999999997	300.03	400	300.02	300.21999999999997	2.26	1.2400000000000002	300.03000000000003	294.83	24.990000000000002	400	400	300.03	300.01000000000005	400	5.9	300.02	400	300.02
001314.txt	400	5.32	300.03	400	300.02	300.01	2.3700000000000006	9.43	300.03000000000003	300.03	32.22	300.01	400	301.61	400	17.96	9.28	300.05	300.01	300.02
001315.txt	400	11.7	300.02	400	300.06	300.02000000000004	1.4000000000000001	0.9199999999999999	300.03	5.1899999999999995	15.850000000000001	400	13.82	4.41	43.42	64.35000000000001	4.93	300.01	300.02000000000004	0.31000000000000005
001316.txt	300.02	1.7400000000000002	300.04	400	300.03000000000003	300.01	1.67	1.3900000000000001	300.03	17.72	29.759999999999998	400	10.27	4.01	300.01	2.01	2.3300000000000005	300.02	300.03000000000003	300.02000000000004
001317.txt	400	19.779999999999998	300.03000000000003	400	300.08	300.01	2.8499999999999996	1.1899999999999997	300.02000000000004	3.6000000000000005	25.39	61.99	11.53	0.6200000000000001	400	30.6	3.0100000000000002	300.02000000000004	300.04	300.02
001318.txt	400	18.42	300.03	400	300.02	300.18	25.46	2.1100000000000003	300.02	300.03999999999996	43.85	400	400	300.03000000000003	400	227.42999999999998	8.48	300.02000000000004	300.01	300.02000000000004
001319.txt	300.01	0.22999999999999998	400	400	253.45000000000002	300.02	1.2300000000000002	0.7799999999999998	300.03000000000003	3.05	15.54	400	11.59	0.47	21.07	0.1399999999999999	0.10000000000000009	300.02	300.01	0.5900000000000001
001320.txt	400	20.77	300.05	400	300.01	300.02	4.63	2.1700000000000004	300.03000000000003	79.47	40.989999999999995	400	400	300.08	400	203.41	32.45	300.02	300.01	300.02000000000004
001321.txt	300.02	0.6700000000000002	300.03000000000003	400	300.02	300.02	1.8399999999999999	1.06	300.03	4.15	27.56	400	10.530000000000001	300.02	400	10.3	3.3600000000000003	300.02000000000004	300.04	0.5299999999999998
001322.txt	400	31.919999999999998	300.02	400	300.02	300.01	1.33	1.3499999999999999	300.03	15.83	23.650000000000002	7.9399999999999995	400	300.02	400	9.8	3.9000000000000004	300.01	300.02	300.02
001323.txt	400	2.7	300.03	400	300.01	300.01	2.4	1.4100000000000001	300.03	202.63	24.69	400	400	300.02	400	10.61	4.289999999999999	300.02000000000004	300.03	300.02000000000004
001324.txt	300.01	0.4500000000000002	300.03	400	300.02000000000004	300.02	4.140000000000001	1.21	300.03999999999996	4.949999999999999	24.2	400	13.1	7.700000000000001	400	17.57	12.27	300.02	300.05	1.16
001325.txt	300.02	0.48	300.03000000000003	400	300.02000000000004	300.09000000000003	1.1300000000000001	1.22	300.03000000000003	3.46	28.07	400	400	300.02000000000004	400	200.80999999999997	4.130000000000001	300.02000000000004	300.02000000000004	300.02000000000004
001326.txt	400	9.0	300.02	400	400	300.24	1.57	1.1	300.05	2.7399999999999998	19.61	9.49	11.469999999999999	0.6299999999999999	30.939999999999998	0.16999999999999993	0.13000000000000012	300.02000000000004	300.03999999999996	0.30999999999999983
001327.txt	400	69.95	300.03999999999996	400	300.03999999999996	300.01	98.82000000000001	6.3999999999999995	300.03000000000003	180.81	36.22	400	400	300.14	400	160.60000000000002	8.74	300.02	300.01	300.02
001328.txt	400	7.65	300.03	400	300.02	300.01	1.7800000000000002	123.04	300.02	74.41	34.64	400	11.52	300.04	400	76.02	7.67	300.03	300.03	300.02
001329.txt	400	7.0200000000000005	300.02	400	300.02000000000004	300.09	1.15	0.9899999999999998	300.03	90.46000000000001	25.96	33.73	9.85	400	400	286.90999999999997	2.91	300.02	300.03000000000003	0.75
001330.txt	400	5.82	300.04999999999995	400	300.03	300.01	2.6399999999999997	1.9300000000000002	300.02000000000004	8.9	32.01	400	12.120000000000001	300.03000000000003	400	16.33	4.26	300.02000000000004	300.01	300.02
001331.txt	400	4.78	300.04	400	300.05	300.02000000000004	1.4899999999999998	1.37	300.05	3.88	30.340000000000003	400	400	400	300.01000000000005	11.42	6.210000000000001	300.03000000000003	300.03000000000003	300.02
001332.txt	300.02	0.1299999999999999	300.01	400	400	300.2	0.7499999999999998	0.8200000000000001	147.16	4.0	22.540000000000003	11.93	10.350000000000001	3.1400000000000006	11.44	0.15999999999999992	3.01	300.02	300.02000000000004	0.28
001333.txt	400	3.62	300.03000000000003	400	400	300.54	0.8	1.3599999999999999	300.03000000000003	78.3	28.43	400	15.339999999999998	400	300.01	49.01	2.39	300.02	300.03000000000003	1.82
001334.txt	400	3.2800000000000002	300.03	400	300.02000000000004	300.01	1.77	300.02	300.02	300.03	27.080000000000002	400	400	300.02	400	17.82	7.030000000000001	300.02	300.01	41.019999999999996
001335.txt	400	2.46	300.02	400	300.01	300.01	1.0900000000000003	1.3299999999999998	300.02	6.2299999999999995	26.799999999999997	71.86999999999999	12.930000000000001	400	400	0.24	2.14	300.07	300.02	300.02
001336.txt	400	5.34	300.03	400	300.01	300.01	3.6	1.89	300.03	8.56	29.53	400	400	3.19	400	188.18	3.13	300.02000000000004	300.02000000000004	9.190000000000001
001337.txt	400	3.3200000000000003	300.03000000000003	400	300.02000000000004	300.09000000000003	21.66	1.51	300.02000000000004	3.7600000000000002	26.91	400	400	400	400	13.47	5.54	300.02000000000004	300.01	41.29
001338.txt	300.02	0.21999999999999997	300.03000000000003	400	300.02000000000004	300.01000000000005	1.3400000000000003	0.97	300.04	13.629999999999999	18.689999999999998	6.640000000000001	10.07	1.7000000000000002	41.77	0.15999999999999992	0.1100000000000001	300.02	300.01	0.31000000000000005
001339.txt	400	4.3100000000000005	300.03999999999996	400	300.03999999999996	300.03000000000003	2.0199999999999996	1.2699999999999998	300.04	16.77	28.67	400	15.660000000000002	300.03	400	11.86	7.109999999999999	300.02	300.02	0.51
001340.txt	400	2.42	300.03	400	300.02000000000004	300.03000000000003	1.62	1.0499999999999998	300.01	1.83	25.52	124.42	9.61	0.6100000000000001	43.18	0.16999999999999993	0.13000000000000012	300.02	300.12	0.3599999999999999
001341.txt	400	2.76	300.02	400	300.03000000000003	300.11	22.85	115.41	300.03000000000003	5.720000000000001	27.97	400	12.62	400	108.1	17.0	2.34	300.02	300.02	0.4099999999999999
001342.txt	400	2.61	300.02	400	300.06	300.14	2.3600000000000003	1.0799999999999998	300.02	2.4800000000000004	20.24	400	13.34	4.859999999999999	54.190000000000005	8.69	3.6799999999999997	300.02000000000004	300.03000000000003	0.3600000000000001
001343.txt	400	79.91000000000001	300.03	400	400	300.01	1.6999999999999997	186.19	300.03	300.04	43.449999999999996	400	400	300.03000000000003	400	257.32	20.509999999999998	300.01000000000005	300.02000000000004	300.02
001344.txt	300.02	0.5900000000000001	300.03000000000003	400	300.02	300.01	3.66	1.1500000000000001	300.04	3.6700000000000004	22.419999999999998	11.809999999999999	14.729999999999999	2.8000000000000003	400	13.42	2.21	300.02	300.02	102.94
001345.txt	400	2.91	300.04	400	300.03000000000003	300.03000000000003	33.940000000000005	1.3399999999999999	300.03	16.080000000000002	30.49	400	400	300.03999999999996	400	400	3.4300000000000006	300.02000000000004	300.04999999999995	300.02
001346.txt	400	3.63	300.04	400	300.03	300.01	40.08	1.8800000000000003	300.02	300.02	32.77	400	15.360000000000001	300.02	300.01	148.14999999999998	4.77	300.02	300.02	300.02
001347.txt	300.01	0.4800000000000002	300.03	400	300.02000000000004	300.01	0.78	1.33	300.04	4.43	23.36	400	11.280000000000001	400	400	39.87	9.0	300.02	300.03000000000003	300.02
001348.txt	400	2.23	300.03000000000003	400	300.03000000000003	300.02000000000004	1.34	1.49	12.76	3.7299999999999995	26.5	400	10.59	3.83	69.91999999999999	0.29000000000000004	5.73	300.02	300.03999999999996	0.42999999999999994
001349.txt	400	33.7	300.03	400	400	300.12	1.2899999999999998	4.699999999999999	300.04	18.95	25.64	300.04	400	300.02000000000004	56.18	10.98	4.46	300.01	300.01000000000005	300.03
001350.txt	300.02	0.45999999999999974	300.03000000000003	400	300.01000000000005	300.05	2.3600000000000003	1.16	300.02000000000004	4.01	27.54	400	400	2.1799999999999997	400	6.8100000000000005	10.34	300.02	300.02	64.66
001351.txt	300.01	0.6399999999999997	300.03999999999996	400	300.03000000000003	300.01	1.12	0.9200000000000002	300.03	3.2600000000000002	16.810000000000002	97.04	14.2	400	400	0.15999999999999992	8.16	300.02	300.02000000000004	0.33000000000000007
001352.txt	400	2.9299999999999997	300.03	400	300.02	300.15000000000003	0.9600000000000002	0.9899999999999998	300.03000000000003	3.3999999999999995	19.94	400	13.01	2.74	400	11.360000000000001	7.370000000000001	300.02000000000004	300.01	0.33000000000000007
001353.txt	400	15.88	300.03000000000003	400	300.01	300.01	2.14	1.2400000000000002	300.03000000000003	5.42	23.490000000000002	400	14.51	3.04	400	185.02	2.69	300.02	300.01	300.03
001354.txt	400	5.81	300.03	400	300.02000000000004	300.01	1.62	1.1699999999999997	36.68	3.0600000000000005	27.86	400	11.219999999999999	4.21	46.13	13.0	2.25	300.02	300.01	0.7600000000000002
001355.txt	400	4.220000000000001	300.03	400	300.03999999999996	300.07	71.05	300.07	300.03000000000003	300.03	36.23	400	400	300.03	400	300.03000000000003	7.09	300.02000000000004	300.03999999999996	300.03
001356.txt	400	6.87	300.03000000000003	400	400	300.04	0.7	0.81	0.1200000000000001	4.3	14.11	400	12.649999999999999	2.67	26.240000000000002	0.13000000000000012	3.98	300.03000000000003	300.01	0.3599999999999999
001357.txt	400	3.0	300.03	400	400	300.01	0.71	0.73	7.620000000000001	2.68	13.6	4.34	10.100000000000001	2.84	8.22	0.1299999999999999	1.33	300.02	300.02	0.28
001358.txt	400	3.12	300.01	400	300.02000000000004	300.01000000000005	0.6100000000000001	1.2	300.03000000000003	2.5299999999999994	20.16	400	15.759999999999998	3.49	94.0	10.01	3.8000000000000003	300.02000000000004	300.03	77.32
001359.txt	400	3.08	300.03	400	300.02	300.01000000000005	68.55999999999999	8.32	300.03000000000003	61.13	36.68	400	15.369999999999997	400	400	71.79	8.469999999999999	300.02000000000004	300.03000000000003	300.02
001360.txt	400	0.81	300.03	400	300.01	300.12	3.38	1.48	300.03	105.32000000000001	31.31	400	16.7	400	75.46000000000001	400	2.8100000000000005	300.02	300.01000000000005	300.02
001361.txt	400	3.9899999999999998	300.02	400	400	300.38000000000005	1.78	1.09	71.39	7.239999999999999	22.150000000000002	9.3	12.32	300.02000000000004	54.02	1.3399999999999999	0.1200000000000001	300.02000000000004	300.01	0.2999999999999998
001362.txt	400	0.1100000000000001	300.03	400	400	300.17	0.76	0.7	300.03	4.8100000000000005	21.22	400	12.09	6.88	178.47	0.14000000000000012	0.1200000000000001	300.01	300.03	0.31000000000000005
001363.txt	400	1.4000000000000001	300.03	400	300.02000000000004	300.05	2.04	1.07	45.510000000000005	4.68	22.71	6.28	12.83	2.34	37.38	0.6400000000000001	2.5300000000000002	300.02000000000004	300.03000000000003	0.43000000000000016
001364.txt	400	1.6099999999999999	300.03	400	300.02	300.01	3.0	1.34	300.02	21.9	32.53	300.01	400	300.02	400	145.16	2.7499999999999996	300.01	300.03000000000003	300.02
001365.txt	300.02	0.29000000000000004	300.03	400	13.65	300.02	1.31	0.71	19.47	2.2199999999999998	13.899999999999999	6.77	11.83	2.62	113.72	0.1100000000000001	2.5700000000000003	300.02	300.01	0.48
001366.txt	300.02	0.47	300.04	400	400	300.01000000000005	0.8900000000000001	0.96	300.03	2.9400000000000004	14.92	400	11.61	2.74	400	77.13	0.1299999999999999	300.02000000000004	300.03	26.32
001367.txt	300.02	0.8800000000000001	300.03000000000003	400	400	300.01	1.4700000000000002	1.33	300.02	4.2	27.830000000000002	400	400	400	400	45.04	2.43	300.02	300.05	0.5100000000000002
001368.txt	400	9.89	300.03000000000003	400	300.02	300.02	1.0499999999999998	1.16	43.99	2.91	23.73	400	11.3	300.02000000000004	400	400	5.13	300.01000000000005	300.04999999999995	0.3500000000000001
001369.txt	400	63.64999999999999	300.02	400	300.03000000000003	300.23999999999995	1.5999999999999999	1.0200000000000002	300.03	5.68	20.04	400	13.47	400	400	11.440000000000001	6.6000000000000005	300.02	300.02	0.7200000000000002
001370.txt	400	3.02	300.02000000000004	400	300.04	300.07	3.0300000000000002	132.66	300.03	13.97	25.65	400	16.39	400	300.01	1.55	1.87	300.02	300.03	300.02000000000004
001371.txt	300.01000000000005	0.27	300.03999999999996	400	300.02	300.01	0.7	1.02	300.02000000000004	29.229999999999997	20.45	400	15.19	400	400	0.17000000000000015	2.59	300.02000000000004	300.02000000000004	0.31999999999999984
001372.txt	400	3.6399999999999997	300.03000000000003	400	300.02000000000004	300.01	2.09	1.5500000000000003	300.02	98.54	27.38	400	14.99	3.0300000000000002	400	221.86999999999998	0.79	300.02	300.02000000000004	300.02000000000004
001373.txt	300.01	2.13	300.03	400	300.02	300.18	32.87	1.9800000000000004	300.03000000000003	300.02	35.85	400	400	300.03999999999996	300.01000000000005	261.96000000000004	5.36	300.02000000000004	300.01	300.02000000000004
001374.txt	400	2.54	300.03	400	300.03000000000003	300.01	2.7799999999999994	6.700000000000001	26.93	6.99	32.35	400	12.389999999999999	400	400	15.410000000000002	6.69	300.02000000000004	300.02	51.88
001375.txt	300.01	0.34999999999999987	300.02	400	400	300.13	0.9099999999999999	0.9099999999999999	300.02	4.98	15.120000000000001	400	12.61	400	400	10.18	1.7599999999999998	300.02000000000004	300.01	0.32000000000000006
001376.txt	400	5.630000000000001	300.03	400	300.02000000000004	300.02000000000004	2.12	1.0299999999999998	300.03000000000003	6.5600000000000005	26.35	400	11.280000000000001	4.609999999999999	103.19000000000001	0.15999999999999992	0.13000000000000012	300.02	300.08	0.3500000000000001
001377.txt	400	2.6499999999999995	300.03000000000003	400	300.21	300.03	1.41	196.28	300.03000000000003	3.0400000000000005	26.17	400	400	300.03	400	97.10000000000001	5.46	300.02000000000004	300.02	64.95
001378.txt	300.02000000000004	1.9500000000000002	300.03000000000003	400	300.02000000000004	300.02	1.73	1.2200000000000002	300.03	5.91	29.58	400	10.85	300.04	400	91.11	5.44	300.02000000000004	300.05	1.1400000000000001
001379.txt	400	0.4800000000000002	300.03000000000003	400	400	300.01	3.0	1.44	300.03000000000003	5.89	24.970000000000002	400	11.879999999999999	5.78	81.92	0.20999999999999996	0.15999999999999992	300.02	300.02	0.8500000000000001
001380.txt	400	3.0700000000000003	300.03000000000003	400	300.01	300.01000000000005	1.5	1.07	300.02	4.6	22.18	400	400	400	400	0.15999999999999992	2.25	300.02	300.03	18.59
001381.txt	400	3.4	300.03000000000003	400	300.02	300.01	36.839999999999996	1.71	300.02	300.03	27.53	400	18.79	300.03	400	196.54000000000002	6.460000000000001	300.02000000000004	300.04	300.02
001382.txt	400	3.0799999999999996	300.03	400	300.01	300.01	3.5599999999999996	1.34	300.03000000000003	205.1	33.2	400	14.799999999999999	302.45	400	125.76	7.050000000000001	300.03	300.01	272.52
001383.txt	300.01	0.6900000000000002	300.03999999999996	400	400	300.23	70.66	1.2899999999999998	300.03000000000003	10.17	34.08	400	20.7	300.02	400	121.28	3.7	300.02	300.01000000000005	300.02
001384.txt	400	8.83	300.04	400	400	300.03	19.43	1.27	300.03000000000003	3.75	27.62	400	15.759999999999998	4.87	59.56	22.69	3.04	300.03	300.03000000000003	46.86
001385.txt	300.02	1.0600000000000003	300.03	400	300.02	300.08	1.9600000000000002	9.040000000000001	300.03000000000003	242.77	32.12	400	12.82	300.02	400	17.12	7.5200000000000005	300.02	300.04	0.6000000000000001
001386.txt	400	9.22	300.03999999999996	400	300.03000000000003	300.03	2.02	1.41	300.02	3.4899999999999998	31.1	400	400	300.02	52.71	186.11999999999998	5.58	300.01	300.03000000000003	300.03000000000003
001387.txt	400	0.81	300.03	400	300.02000000000004	300.03	1.3600000000000003	1.8199999999999998	300.03	4.39	29.5	400	11.760000000000002	400	300.01000000000005	13.29	2.9200000000000004	300.04	300.04	1.1099999999999999
001388.txt	400	5.09	300.03	400	300.02	300.04	1.7000000000000002	9.64	300.02	300.02	31.33	400	14.04	300.03000000000003	400	14.040000000000001	3.9899999999999998	300.02	300.01	300.03000000000003
001389.txt	300.02000000000004	0.6799999999999999	300.04	400	300.02	300.11	1.19	1.26	300.03999999999996	3.76	31.550000000000004	400	16.470000000000002	11.16	400	174.46	2.37	300.02	300.02	300.02
001390.txt	300.02	0.6400000000000001	300.02	400	300.02	300.04	0.5700000000000001	1.1	300.02	6.41	25.34	103.26	400	3.26	400	153.04	7.789999999999999	300.02	300.03	300.02000000000004
001391.txt	400	6.29	300.03000000000003	400	300.02000000000004	300.03	0.8600000000000001	4.76	300.05	3.5199999999999996	23.68	300.02	10.28	0.6400000000000001	400	14.879999999999999	8.620000000000001	300.02	300.03000000000003	0.33999999999999986
001392.txt	400	38.019999999999996	300.03	400	300.02	300.01	3.8499999999999996	1.5399999999999998	300.02000000000004	131.70000000000002	31.16	400	18.060000000000002	400	400	171.39	8.309999999999999	300.02000000000004	300.07	69.76
001393.txt	400	10.040000000000001	300.03000000000003	400	300.02	300.01	1.6500000000000001	1.5100000000000002	300.03000000000003	6.95	41.89	400	17.03	5.56	400	201.7	2.0	300.02	300.03000000000003	300.02
