	CPU_Param_1	CPU_Param_2	CPU_Param_3	CPU_Param_4	CPU_Param_5	CPU_Param_6	CPU_Param_7	CPU_Param_8	CPU_Param_9	CPU_Param_10	CPU_Param_11	CPU_Param_12	CPU_Param_13	CPU_Param_14	CPU_Param_15	CPU_Param_16	CPU_Param_17	CPU_Param_18	CPU_Param_119	CPU_Param_20
SWGCP_only_5000/SWlin2006.19298.cnf	0.2	0.44	0.08	0.08	0.38	0.32	0.1	0.26	0.08	0.36	0.1	0.54	0.22	0.42	0.08	0.44	0.2	0.08	0.08	1.34
SWGCP_only_5000/SWlin2006.19299.cnf	0.22	0.58	0.1	0.08	0.3	0.4	0.1	0.34	0.4	0.38	0.12	0.46	0.88	0.48	0.08	0.44	0.24	0.1	0.74	1.54
SWGCP_only_5000/SWlin2006.19300.cnf	0.24	0.66	0.08	0.08	0.12	0.32	0.1	0.3	0.54	0.48	0.12	0.66	0.08	0.62	0.12	0.44	0.24	0.08	0.82	1.56
SWGCP_only_5000/SWlin2006.19301.cnf	0.22	0.34	0.08	0.08	0.1	0.32	0.1	0.32	0.1	0.38	0.12	0.18	0.88	0.54	0.1	0.52	0.26	0.1	0.82	1.54
SWGCP_only_5000/SWlin2006.19302.cnf	0.2	0.56	0.04	0.06	0.3	0.26	0.08	0.22	0.18	0.28	0.1	0.4	0.68	0.42	0.08	0.34	0.18	0.08	0.56	0.94
SWGCP_only_5000/SWlin2006.19303.cnf	0.22	0.66	0.08	0.08	0.08	0.2	0.1	0.3	0.34	0.36	0.1	0.56	0.08	0.38	0.1	0.44	0.24	0.06	0.64	1.22
SWGCP_only_5000/SWlin2006.19304.cnf	0.24	0.38	0.1	0.1	0.4	0.42	0.14	0.28	0.52	0.44	0.12	0.54	0.6	0.48	0.1	0.48	0.24	0.1	0.84	1.76
SWGCP_only_5000/SWlin2006.19305.cnf	0.18	0.54	0.08	0.06	0.34	0.28	0.08	0.32	0.1	0.36	0.1	0.5	0.92	0.56	0.08	0.48	0.28	0.08	0.78	1.36
SWGCP_only_5000/SWlin2006.19306.cnf	0.02	0.0	0.04	0.06	0.02	0.02	0.02	0.0	0.04	0.0	0.06	0.02	0.0	0.02	0.02	0.0	0.0	0.04	0.0	0.42
SWGCP_only_5000/SWlin2006.19307.cnf	0.1	0.28	0.04	0.04	0.16	0.18	0.04	0.16	0.22	0.18	0.08	0.26	0.32	0.26	0.06	0.24	0.12	0.06	0.38	0.5
SWGCP_only_5000/SWlin2006.19308.cnf	0.14	0.34	0.04	0.06	0.2	0.14	0.08	0.18	0.22	0.2	0.06	0.28	0.4	0.26	0.06	0.22	0.14	0.06	0.34	0.54
SWGCP_only_5000/SWlin2006.19309.cnf	0.14	0.26	0.06	0.06	0.22	0.2	0.06	0.2	0.24	0.22	0.08	0.3	0.36	0.26	0.04	0.26	0.14	0.06	0.44	0.76
SWGCP_only_5000/SWlin2006.19310.cnf	0.2	0.02	0.08	0.08	0.3	0.28	0.1	0.28	0.06	0.12	0.08	0.4	0.84	0.42	0.06	0.38	0.22	0.1	0.68	1.12
SWGCP_only_5000/SWlin2006.19311.cnf	0.18	0.22	0.08	0.08	0.28	0.22	0.08	0.26	0.28	0.26	0.08	0.36	0.3	0.24	0.06	0.3	0.18	0.08	0.5	1.22
SWGCP_only_5000/SWlin2006.19312.cnf	0.22	0.14	0.06	0.08	0.14	0.32	0.08	0.3	0.44	0.38	0.1	0.2	0.76	0.46	0.08	0.04	0.08	0.1	0.68	1.22
SWGCP_only_5000/SWlin2006.19313.cnf	0.1	0.62	0.08	0.08	0.3	0.3	0.12	0.06	0.52	0.26	0.1	0.36	0.04	0.48	0.06	0.48	0.22	0.1	0.76	1.12
SWGCP_only_5000/SWlin2006.19314.cnf	0.22	0.26	0.1	0.1	0.36	0.42	0.12	0.38	0.3	0.42	0.14	0.5	0.3	0.26	0.1	0.44	0.22	0.08	0.86	1.74
SWGCP_only_5000/SWlin2006.19315.cnf	0.2	0.52	0.08	0.08	0.32	0.34	0.1	0.32	0.44	0.36	0.12	0.54	1.0	0.6	0.1	0.5	0.24	0.12	0.86	1.48
SWGCP_only_5000/SWlin2006.19316.cnf	0.22	0.2	0.08	0.12	0.32	0.28	0.12	0.38	0.4	0.46	0.12	0.48	0.46	0.38	0.08	0.44	0.32	0.08	0.5	1.64
SWGCP_only_5000/SWlin2006.19317.cnf	0.18	0.48	0.08	0.06	0.26	0.24	0.08	0.28	0.3	0.36	0.1	0.36	0.48	0.26	0.08	0.36	0.2	0.1	0.78	1.08
SWGCP_only_5000/SWlin2006.19318.cnf	0.16	0.04	0.08	0.06	0.04	0.24	0.08	0.08	0.1	0.14	0.1	0.36	0.12	0.04	0.08	0.38	0.2	0.08	0.14	0.98
SWGCP_only_5000/SWlin2006.19319.cnf	0.22	0.6	0.1	0.08	0.38	0.36	0.12	0.34	0.46	0.38	0.12	0.62	0.74	0.62	0.1	0.4	0.7	0.1	0.64	1.6
SWGCP_only_5000/SWlin2006.19320.cnf	0.14	0.24	0.06	0.04	0.2	0.18	0.08	0.16	0.24	0.18	0.06	0.28	0.32	0.24	0.06	0.24	0.14	0.06	0.42	0.6
SWGCP_only_5000/SWlin2006.19321.cnf	0.24	0.74	0.1	0.1	0.42	0.32	0.1	0.34	0.34	0.42	0.12	0.54	0.54	0.56	0.1	0.54	0.28	0.1	0.82	1.78
SWGCP_only_5000/SWlin2006.19322.cnf	0.16	0.26	0.06	0.04	0.22	0.18	0.08	0.2	0.24	0.24	0.08	0.3	0.34	0.28	0.06	0.26	0.14	0.06	0.44	0.7
SWGCP_only_5000/SWlin2006.19323.cnf	0.06	0.0	0.06	0.04	0.04	0.18	0.04	0.2	0.04	0.0	0.06	0.02	0.04	0.02	0.04	0.24	0.08	0.06	0.1	0.64
SWGCP_only_5000/SWlin2006.19324.cnf	0.14	0.5	0.08	0.06	0.24	0.24	0.06	0.22	0.36	0.3	0.08	0.42	0.6	0.38	0.06	0.34	0.2	0.08	0.64	0.88
SWGCP_only_5000/SWlin2006.19325.cnf	0.18	0.44	0.08	0.08	0.16	0.34	0.12	0.28	0.5	0.44	0.1	0.58	0.72	0.62	0.1	0.56	0.24	0.08	0.82	1.5
SWGCP_only_5000/SWlin2006.19326.cnf	0.2	0.28	0.1	0.1	0.28	0.36	0.1	0.3	0.26	0.3	0.12	0.44	0.3	0.24	0.08	0.42	0.18	0.1	0.56	1.52
SWGCP_only_5000/SWlin2006.19327.cnf	0.04	0.38	0.06	0.08	0.14	0.22	0.08	0.24	0.2	0.28	0.08	0.08	0.04	0.38	0.04	0.3	0.2	0.08	0.64	0.9
SWGCP_only_5000/SWlin2006.19328.cnf	0.1	0.28	0.04	0.06	0.02	0.02	0.02	0.02	0.0	0.02	0.02	0.18	0.34	0.24	0.06	0.02	0.02	0.04	0.04	0.42
SWGCP_only_5000/SWlin2006.19329.cnf	0.14	0.6	0.1	0.08	0.14	0.14	0.08	0.22	0.5	0.06	0.1	0.14	0.66	0.52	0.08	0.16	0.14	0.08	0.16	1.3
SWGCP_only_5000/SWlin2006.19330.cnf	0.22	0.44	0.1	0.12	0.32	0.34	0.1	0.3	0.24	0.42	0.12	0.54	0.4	0.46	0.1	0.42	0.26	0.08	0.6	1.54
SWGCP_only_5000/SWlin2006.19331.cnf	0.24	0.3	0.1	0.1	0.38	0.44	0.1	0.32	0.4	0.34	0.12	0.64	0.72	0.5	0.1	0.4	0.24	0.12	0.66	1.86
SWGCP_only_5000/SWlin2006.19332.cnf	0.26	0.48	0.08	0.1	0.44	0.34	0.12	0.34	0.42	0.4	0.12	0.72	0.96	0.7	0.1	0.46	0.3	0.1	0.58	1.8
SWGCP_only_5000/SWlin2006.19333.cnf	0.24	0.74	0.08	0.1	0.38	0.4	0.12	0.36	0.44	0.44	0.12	0.68	1.16	0.4	0.12	0.54	0.3	0.12	0.7	1.84
SWGCP_only_5000/SWlin2006.19334.cnf	0.2	0.32	0.08	0.08	0.34	0.3	0.1	0.24	0.34	0.3	0.1	0.46	0.62	0.42	0.06	0.36	0.22	0.08	0.58	1.16
SWGCP_only_5000/SWlin2006.19335.cnf	0.16	0.2	0.06	0.06	0.24	0.24	0.1	0.22	0.24	0.24	0.08	0.34	0.2	0.22	0.04	0.28	0.14	0.08	0.44	0.88
SWGCP_only_5000/SWlin2006.19336.cnf	0.16	0.22	0.1	0.12	0.36	0.34	0.12	0.26	0.2	0.32	0.1	0.4	0.22	0.22	0.1	0.34	0.2	0.1	0.64	1.64
SWGCP_only_5000/SWlin2006.19337.cnf	0.24	0.54	0.1	0.1	0.36	0.38	0.12	0.34	0.58	0.36	0.16	0.76	0.98	0.36	0.08	0.4	0.16	0.1	0.66	1.68
SWGCP_only_5000/SWlin2006.19338.cnf	0.1	0.08	0.08	0.06	0.16	0.04	0.1	0.04	0.44	0.18	0.1	0.08	0.72	0.42	0.06	0.36	0.22	0.08	0.8	1.16
SWGCP_only_5000/SWlin2006.19339.cnf	0.12	0.32	0.06	0.04	0.16	0.18	0.06	0.18	0.22	0.2	0.04	0.3	0.34	0.28	0.04	0.26	0.12	0.08	0.34	0.54
SWGCP_only_5000/SWlin2006.19340.cnf	0.14	0.38	0.06	0.08	0.22	0.2	0.08	0.2	0.28	0.24	0.1	0.34	0.48	0.3	0.06	0.3	0.18	0.08	0.54	0.76
SWGCP_only_5000/SWlin2006.19341.cnf	0.1	0.26	0.04	0.04	0.18	0.14	0.06	0.16	0.2	0.18	0.06	0.26	0.32	0.24	0.04	0.22	0.14	0.04	0.36	0.5
SWGCP_only_5000/SWlin2006.19342.cnf	0.12	0.36	0.06	0.08	0.2	0.2	0.04	0.2	0.28	0.22	0.08	0.32	0.42	0.28	0.04	0.24	0.14	0.08	0.46	0.6
SWGCP_only_5000/SWlin2006.19343.cnf	0.24	0.28	0.1	0.08	0.44	0.36	0.12	0.42	0.08	0.5	0.14	0.62	0.66	0.46	0.12	0.6	0.3	0.12	0.74	1.82
SWGCP_only_5000/SWlin2006.19344.cnf	0.22	0.52	0.08	0.1	0.46	0.38	0.12	0.34	0.48	0.4	0.1	0.52	0.92	0.48	0.12	0.42	0.3	0.12	0.5	1.8
SWGCP_only_5000/SWlin2006.19345.cnf	0.14	0.42	0.06	0.08	0.22	0.22	0.06	0.2	0.24	0.2	0.06	0.28	0.38	0.28	0.06	0.24	0.16	0.08	0.42	0.76
SWGCP_only_5000/SWlin2006.19346.cnf	0.2	0.66	0.1	0.06	0.38	0.36	0.12	0.32	0.44	0.42	0.12	0.5	0.66	0.4	0.06	0.06	0.26	0.1	0.9	1.3
SWGCP_only_5000/SWlin2006.19347.cnf	0.14	0.34	0.06	0.06	0.16	0.18	0.06	0.18	0.26	0.2	0.06	0.28	0.42	0.28	0.06	0.24	0.14	0.06	0.4	0.56
SWGCP_only_5000/SWlin2006.19348.cnf	0.24	0.76	0.08	0.1	0.34	0.38	0.14	0.34	0.54	0.44	0.1	0.6	0.86	0.5	0.1	0.48	0.24	0.1	0.86	1.54
SWGCP_only_5000/SWlin2006.19349.cnf	0.16	0.04	0.06	0.06	0.04	0.16	0.08	0.2	0.04	0.04	0.08	0.06	0.52	0.3	0.04	0.06	0.04	0.08	0.06	0.84
SWGCP_only_5000/SWlin2006.19350.cnf	0.16	0.2	0.06	0.08	0.28	0.3	0.08	0.26	0.22	0.28	0.1	0.46	0.3	0.26	0.08	0.36	0.18	0.1	0.68	1.1
SWGCP_only_5000/SWlin2006.19351.cnf	0.14	0.36	0.06	0.04	0.24	0.26	0.08	0.18	0.26	0.24	0.08	0.38	0.52	0.32	0.08	0.26	0.16	0.08	0.48	0.8
SWGCP_only_5000/SWlin2006.19352.cnf	0.22	0.66	0.08	0.06	0.3	0.38	0.1	0.28	0.48	0.4	0.12	0.06	0.78	0.3	0.06	0.46	0.28	0.1	0.68	1.32
SWGCP_only_5000/SWlin2006.19353.cnf	0.22	0.76	0.1	0.1	0.24	0.38	0.12	0.28	0.56	0.38	0.12	0.72	0.22	0.62	0.08	0.56	0.28	0.12	0.78	1.64
SWGCP_only_5000/SWlin2006.19354.cnf	0.18	0.7	0.08	0.08	0.36	0.36	0.08	0.32	0.44	0.34	0.1	0.14	0.92	0.5	0.1	0.32	0.26	0.08	0.66	1.3
SWGCP_only_5000/SWlin2006.19355.cnf	0.24	0.1	0.08	0.1	0.46	0.38	0.1	0.1	0.56	0.36	0.12	0.74	0.12	0.3	0.1	0.6	0.28	0.08	0.76	1.78
SWGCP_only_5000/SWlin2006.19356.cnf	0.14	0.76	0.06	0.08	0.38	0.42	0.12	0.34	0.4	0.22	0.1	0.66	0.86	0.38	0.1	0.44	0.24	0.08	0.7	1.5
SWGCP_only_5000/SWlin2006.19357.cnf	0.2	0.46	0.06	0.08	0.34	0.3	0.04	0.28	0.28	0.32	0.1	0.48	0.6	0.08	0.1	0.18	0.22	0.1	0.74	1.16
SWGCP_only_5000/SWlin2006.19358.cnf	0.22	0.64	0.08	0.08	0.36	0.08	0.1	0.4	0.36	0.48	0.12	0.52	0.74	0.56	0.1	0.28	0.24	0.12	0.8	1.66
SWGCP_only_5000/SWlin2006.19359.cnf	0.04	0.06	0.06	0.08	0.1	0.26	0.06	0.12	0.02	0.26	0.08	0.08	0.12	0.38	0.08	0.04	0.08	0.04	0.6	0.86
SWGCP_only_5000/SWlin2006.19360.cnf	0.26	0.6	0.1	0.1	0.4	0.4	0.12	0.36	0.6	0.38	0.12	0.54	0.64	0.66	0.12	0.48	0.32	0.12	0.82	1.78
SWGCP_only_5000/SWlin2006.19361.cnf	0.26	0.42	0.1	0.1	0.34	0.46	0.1	0.36	0.5	0.4	0.12	0.64	0.7	0.42	0.12	0.58	0.32	0.08	0.84	1.76
SWGCP_only_5000/SWlin2006.19362.cnf	0.1	0.16	0.04	0.04	0.16	0.16	0.06	0.14	0.12	0.14	0.06	0.2	0.14	0.14	0.06	0.18	0.1	0.06	0.38	0.52
SWGCP_only_5000/SWlin2006.19363.cnf	0.26	0.3	0.1	0.1	0.4	0.4	0.14	0.38	0.64	0.38	0.12	0.82	0.12	0.52	0.1	0.6	0.28	0.1	0.68	1.76
SWGCP_only_5000/SWlin2006.19364.cnf	0.06	0.04	0.04	0.06	0.08	0.22	0.06	0.22	0.02	0.02	0.08	0.04	0.04	0.28	0.06	0.04	0.18	0.08	0.54	0.74
SWGCP_only_5000/SWlin2006.19365.cnf	0.22	0.58	0.08	0.08	0.34	0.32	0.1	0.28	0.48	0.34	0.1	0.06	0.6	0.54	0.08	0.5	0.26	0.1	0.72	1.46
SWGCP_only_5000/SWlin2006.19366.cnf	0.22	0.08	0.08	0.08	0.4	0.38	0.1	0.32	0.48	0.44	0.1	0.24	0.56	0.52	0.08	0.56	0.3	0.1	0.76	1.58
SWGCP_only_5000/SWlin2006.19367.cnf	0.2	0.24	0.1	0.1	0.42	0.38	0.1	0.32	0.26	0.44	0.12	0.54	0.3	0.28	0.1	0.46	0.2	0.12	0.7	1.88
SWGCP_only_5000/SWlin2006.19368.cnf	0.26	0.64	0.1	0.08	0.42	0.36	0.1	0.3	0.3	0.38	0.1	0.62	0.32	0.38	0.08	0.54	0.26	0.1	0.74	1.5
SWGCP_only_5000/SWlin2006.19369.cnf	0.18	0.24	0.06	0.08	0.24	0.24	0.08	0.22	0.26	0.26	0.08	0.38	0.32	0.26	0.08	0.3	0.14	0.08	0.58	1.04
SWGCP_only_5000/SWlin2006.19370.cnf	0.22	0.58	0.08	0.08	0.24	0.28	0.08	0.24	0.4	0.28	0.08	0.44	0.48	0.32	0.06	0.4	0.24	0.08	0.54	1.06
SWGCP_only_5000/SWlin2006.19371.cnf	0.22	0.28	0.08	0.1	0.32	0.34	0.1	0.34	0.36	0.32	0.12	0.44	0.48	0.34	0.1	0.4	0.24	0.12	0.66	1.78
SWGCP_only_5000/SWlin2006.19372.cnf	0.18	0.04	0.06	0.06	0.32	0.28	0.08	0.04	0.42	0.12	0.1	0.08	0.52	0.5	0.08	0.42	0.22	0.08	0.78	1.08
SWGCP_only_5000/SWlin2006.19373.cnf	0.24	0.6	0.1	0.08	0.4	0.4	0.08	0.36	0.04	0.14	0.12	0.66	0.94	0.2	0.1	0.46	0.18	0.1	0.98	1.7
SWGCP_only_5000/SWlin2006.19374.cnf	0.14	0.36	0.04	0.04	0.2	0.2	0.08	0.16	0.24	0.2	0.08	0.3	0.42	0.26	0.08	0.22	0.14	0.08	0.44	0.56
SWGCP_only_5000/SWlin2006.19375.cnf	0.14	0.2	0.08	0.06	0.12	0.22	0.06	0.2	0.32	0.08	0.06	0.08	0.48	0.32	0.06	0.24	0.18	0.08	0.46	0.7
SWGCP_only_5000/SWlin2006.19376.cnf	0.2	0.58	0.08	0.08	0.28	0.32	0.12	0.3	0.46	0.24	0.1	0.52	0.7	0.44	0.08	0.38	0.24	0.08	0.8	1.26
SWGCP_only_5000/SWlin2006.19377.cnf	0.08	0.32	0.1	0.08	0.42	0.36	0.12	0.34	0.4	0.16	0.1	0.6	0.88	0.5	0.08	0.52	0.24	0.1	0.84	1.48
SWGCP_only_5000/SWlin2006.19378.cnf	0.16	0.3	0.06	0.08	0.22	0.26	0.08	0.22	0.34	0.26	0.08	0.42	0.6	0.36	0.06	0.34	0.2	0.06	0.58	0.86
SWGCP_only_5000/SWlin2006.19379.cnf	0.24	0.64	0.08	0.1	0.34	0.3	0.1	0.3	0.34	0.34	0.1	0.44	0.74	0.42	0.1	0.44	0.3	0.08	0.72	1.38
SWGCP_only_5000/SWlin2006.19380.cnf	0.08	0.0	0.06	0.04	0.2	0.0	0.06	0.2	0.02	0.06	0.06	0.0	0.08	0.02	0.06	0.24	0.02	0.06	0.5	0.62
SWGCP_only_5000/SWlin2006.19381.cnf	0.16	0.22	0.08	0.06	0.28	0.3	0.1	0.28	0.28	0.26	0.1	0.46	0.24	0.2	0.1	0.34	0.16	0.1	0.52	1.22
SWGCP_only_5000/SWlin2006.19382.cnf	0.18	0.04	0.06	0.08	0.32	0.28	0.08	0.28	0.12	0.3	0.08	0.54	0.54	0.08	0.08	0.46	0.24	0.1	0.82	1.22
SWGCP_only_5000/SWlin2006.19383.cnf	0.12	0.3	0.04	0.04	0.18	0.16	0.06	0.16	0.22	0.18	0.06	0.28	0.36	0.26	0.04	0.22	0.12	0.06	0.34	0.52
SWGCP_only_5000/SWlin2006.19384.cnf	0.18	0.34	0.06	0.08	0.3	0.26	0.08	0.24	0.32	0.3	0.1	0.38	0.64	0.38	0.08	0.38	0.22	0.06	0.62	1.06
SWGCP_only_5000/SWlin2006.19385.cnf	0.22	0.18	0.08	0.1	0.34	0.32	0.1	0.36	0.54	0.42	0.12	0.54	0.7	0.66	0.08	0.28	0.24	0.1	0.78	1.54
SWGCP_only_5000/SWlin2006.19386.cnf	0.18	0.26	0.08	0.1	0.38	0.3	0.1	0.3	0.28	0.4	0.1	0.44	0.34	0.3	0.08	0.52	0.24	0.1	0.78	1.44
SWGCP_only_5000/SWlin2006.19387.cnf	0.22	0.24	0.08	0.1	0.32	0.32	0.1	0.34	0.06	0.28	0.12	0.66	0.56	0.16	0.08	0.54	0.3	0.1	0.58	1.44
SWGCP_only_5000/SWlin2006.19388.cnf	0.28	0.64	0.08	0.1	0.42	0.4	0.12	0.38	0.5	0.48	0.1	0.78	0.1	0.6	0.1	0.48	0.24	0.1	0.78	1.86
SWGCP_only_5000/SWlin2006.19389.cnf	0.2	0.12	0.06	0.08	0.08	0.42	0.1	0.38	0.44	0.4	0.12	0.4	0.08	0.6	0.1	0.2	0.26	0.1	0.78	1.52
SWGCP_only_5000/SWlin2006.19390.cnf	0.18	0.56	0.06	0.1	0.32	0.3	0.1	0.1	0.38	0.04	0.1	0.6	0.8	0.4	0.08	0.48	0.14	0.1	0.84	1.2
SWGCP_only_5000/SWlin2006.19391.cnf	0.12	0.02	0.06	0.04	0.06	0.22	0.08	0.08	0.32	0.24	0.06	0.04	0.06	0.34	0.06	0.02	0.04	0.06	0.56	0.74
SWGCP_only_5000/SWlin2006.19392.cnf	0.08	0.14	0.08	0.08	0.32	0.32	0.12	0.32	0.56	0.44	0.12	0.14	0.16	0.46	0.12	0.48	0.26	0.08	0.9	1.58
SWGCP_only_5000/SWlin2006.19393.cnf	0.26	0.6	0.08	0.1	0.44	0.34	0.12	0.32	0.42	0.36	0.14	0.38	0.66	0.46	0.1	0.48	0.24	0.12	0.7	1.74
SWGCP_only_5000/SWlin2006.19394.cnf	0.24	0.36	0.1	0.1	0.34	0.34	0.08	0.3	0.44	0.34	0.12	0.62	0.74	0.32	0.08	0.4	0.24	0.1	0.84	1.52
SWGCP_only_5000/SWlin2006.19395.cnf	0.16	0.2	0.08	0.06	0.26	0.26	0.06	0.26	0.26	0.28	0.08	0.46	0.26	0.2	0.08	0.28	0.14	0.1	0.62	1.06
SWGCP_only_5000/SWlin2006.19396.cnf	0.24	0.68	0.08	0.1	0.36	0.18	0.1	0.18	0.3	0.2	0.1	0.1	0.7	0.56	0.1	0.44	0.24	0.08	0.62	1.36
SWGCP_only_5000/SWlin2006.19397.cnf	0.14	0.44	0.04	0.06	0.2	0.18	0.08	0.22	0.26	0.24	0.08	0.36	0.42	0.3	0.06	0.28	0.18	0.06	0.5	0.68
SWGCP_only_5000/SWlin2006.19398.cnf	0.24	0.38	0.08	0.1	0.4	0.34	0.12	0.3	0.48	0.38	0.1	0.6	0.66	0.52	0.08	0.42	0.28	0.1	0.68	1.34
SWGCP_only_5000/SWlin2006.19399.cnf	0.2	0.6	0.04	0.08	0.3	0.3	0.08	0.26	0.42	0.32	0.08	0.5	0.62	0.48	0.08	0.3	0.22	0.1	0.6	1.06
SWGCP_only_5000/SWlin2006.19400.cnf	0.2	0.22	0.08	0.08	0.34	0.32	0.12	0.32	0.32	0.26	0.1	0.6	0.24	0.24	0.08	0.46	0.18	0.1	0.66	1.32
SWGCP_only_5000/SWlin2006.19401.cnf	0.16	0.42	0.08	0.06	0.26	0.22	0.08	0.22	0.32	0.28	0.08	0.36	0.58	0.38	0.06	0.38	0.2	0.06	0.66	0.9
SWGCP_only_5000/SWlin2006.19402.cnf	0.18	0.28	0.1	0.06	0.3	0.26	0.1	0.24	0.3	0.28	0.08	0.32	0.38	0.28	0.08	0.4	0.22	0.1	0.56	1.24
SWGCP_only_5000/SWlin2006.19403.cnf	0.16	0.28	0.06	0.08	0.26	0.26	0.1	0.2	0.28	0.24	0.08	0.36	0.36	0.28	0.08	0.3	0.18	0.1	0.56	1.1
SWGCP_only_5000/SWlin2006.19404.cnf	0.12	0.24	0.04	0.06	0.16	0.16	0.08	0.14	0.18	0.16	0.08	0.2	0.3	0.22	0.06	0.2	0.12	0.06	0.34	0.56
SWGCP_only_5000/SWlin2006.19405.cnf	0.18	0.62	0.06	0.06	0.16	0.3	0.08	0.22	0.28	0.2	0.1	0.32	0.72	0.46	0.08	0.38	0.24	0.06	0.8	1.06
SWGCP_only_5000/SWlin2006.19406.cnf	0.26	0.76	0.12	0.1	0.22	0.38	0.12	0.36	0.44	0.48	0.12	0.2	0.42	0.56	0.1	0.58	0.3	0.12	0.88	1.68
SWGCP_only_5000/SWlin2006.19407.cnf	0.14	0.34	0.06	0.06	0.24	0.2	0.08	0.18	0.26	0.12	0.08	0.32	0.04	0.1	0.04	0.26	0.16	0.08	0.38	0.72
SWGCP_only_5000/SWlin2006.19408.cnf	0.18	0.42	0.06	0.08	0.28	0.3	0.08	0.26	0.32	0.28	0.1	0.46	0.48	0.3	0.04	0.3	0.2	0.1	0.6	1.02
SWGCP_only_5000/SWlin2006.19409.cnf	0.14	0.18	0.06	0.06	0.16	0.16	0.06	0.14	0.18	0.14	0.06	0.22	0.28	0.18	0.06	0.2	0.12	0.06	0.34	0.52
SWGCP_only_5000/SWlin2006.19410.cnf	0.2	0.56	0.06	0.08	0.3	0.12	0.08	0.28	0.36	0.36	0.08	0.44	0.32	0.34	0.06	0.4	0.24	0.1	0.8	1.14
SWGCP_only_5000/SWlin2006.19411.cnf	0.22	0.36	0.08	0.1	0.38	0.32	0.1	0.36	0.38	0.42	0.12	0.4	0.56	0.38	0.1	0.44	0.24	0.12	0.64	1.94
SWGCP_only_5000/SWlin2006.19412.cnf	0.1	0.1	0.1	0.06	0.32	0.32	0.08	0.28	0.1	0.32	0.1	0.06	0.84	0.24	0.08	0.44	0.24	0.08	0.66	1.18
SWGCP_only_5000/SWlin2006.19413.cnf	0.12	0.02	0.04	0.06	0.24	0.24	0.08	0.2	0.32	0.24	0.06	0.38	0.54	0.04	0.06	0.3	0.18	0.08	0.06	0.76
SWGCP_only_5000/SWlin2006.19414.cnf	0.24	0.68	0.12	0.12	0.44	0.34	0.12	0.1	0.58	0.36	0.12	0.52	0.58	0.46	0.12	0.62	0.32	0.12	0.12	1.76
SWGCP_only_5000/SWlin2006.19415.cnf	0.28	0.6	0.1	0.1	0.42	0.36	0.1	0.36	0.46	0.5	0.14	0.56	0.72	0.52	0.1	0.42	0.26	0.1	0.74	1.92
SWGCP_only_5000/SWlin2006.19416.cnf	0.22	0.36	0.08	0.1	0.46	0.36	0.1	0.38	0.08	0.44	0.12	0.5	0.62	0.08	0.08	0.46	0.26	0.08	0.92	1.62
SWGCP_only_5000/SWlin2006.19417.cnf	0.16	0.18	0.08	0.06	0.22	0.22	0.08	0.2	0.2	0.24	0.1	0.38	0.24	0.2	0.08	0.32	0.14	0.08	0.48	0.98
SWGCP_only_5000/SWlin2006.19418.cnf	0.22	0.56	0.08	0.1	0.32	0.34	0.1	0.26	0.52	0.38	0.12	0.54	0.18	0.24	0.1	0.3	0.2	0.1	0.94	1.38
SWGCP_only_5000/SWlin2006.19419.cnf	0.18	0.58	0.08	0.08	0.34	0.36	0.1	0.3	0.36	0.3	0.12	0.58	0.76	0.48	0.08	0.46	0.24	0.1	0.72	1.26
SWGCP_only_5000/SWlin2006.19420.cnf	0.22	0.36	0.06	0.08	0.34	0.36	0.1	0.3	0.48	0.2	0.12	0.54	0.78	0.58	0.1	0.46	0.22	0.1	0.84	1.34
SWGCP_only_5000/SWlin2006.19421.cnf	0.24	0.44	0.08	0.08	0.36	0.34	0.12	0.36	0.36	0.4	0.1	0.4	0.58	0.5	0.08	0.42	0.24	0.1	0.84	1.5
SWGCP_only_5000/SWlin2006.19422.cnf	0.18	0.58	0.06	0.08	0.1	0.3	0.08	0.3	0.4	0.32	0.08	0.22	0.12	0.42	0.06	0.14	0.22	0.08	0.12	1.1
SWGCP_only_5000/SWlin2006.19423.cnf	0.16	0.06	0.04	0.08	0.1	0.24	0.08	0.26	0.32	0.08	0.1	0.04	0.12	0.28	0.08	0.34	0.2	0.06	0.66	1.04
SWGCP_only_5000/SWlin2006.19424.cnf	0.24	0.54	0.08	0.08	0.44	0.34	0.12	0.34	0.34	0.42	0.12	0.34	0.38	0.42	0.1	0.48	0.26	0.1	0.66	1.68
SWGCP_only_5000/SWlin2006.19425.cnf	0.2	0.16	0.08	0.06	0.3	0.28	0.08	0.24	0.4	0.3	0.1	0.42	0.72	0.28	0.06	0.36	0.24	0.08	0.52	0.98
SWGCP_only_5000/SWlin2006.19426.cnf	0.24	0.54	0.08	0.08	0.2	0.08	0.1	0.1	0.44	0.4	0.1	0.64	0.58	0.54	0.08	0.42	0.14	0.08	0.8	1.42
SWGCP_only_5000/SWlin2006.19427.cnf	0.1	0.22	0.04	0.04	0.16	0.14	0.06	0.12	0.16	0.16	0.06	0.2	0.24	0.18	0.06	0.18	0.1	0.06	0.28	0.44
SWGCP_only_5000/SWlin2006.19428.cnf	0.2	0.28	0.08	0.1	0.36	0.32	0.1	0.28	0.34	0.36	0.12	0.54	0.34	0.3	0.1	0.36	0.2	0.1	0.8	1.44
